,max_vertex_degree,min_vertex_degree,mean_vertex_degree,std_dev_vertex_degree,one_norm,max_weight,min_weight,mean_weight,std_dev_weight,max_edge_order,min_edge_order,mean_edge_order,std_dev_edge_order,number_of_terms,log_fci_dim,n_elec,n_orbs,df_rank,df_gap,problem_instance_uuid,problem_instance_short_name,task_uuid,instance_data_object_uuid,instance_data_object_file_name,instance_data_object_url,date_of_calculation,version_of_features_calculation_script,ham_features_calc_time,SHCI_opt-(2dde),DF_QPE-(2610),SHCI_pt_1e-4-(4ed5),SHCI_var_1e-4-(7e73),SHCI_pt_2e-4-(ad96),SHCI_pt_2e-5-(c71b),SHCI_pt_5e-5-(d626),SHCI_var_2e-4-(0db1),SHCI_var_2e-5-(86bf),SHCI_var_5e-5-(0194),DF_QPE-(5dad),CISD-(418f),HF-(5f5e),MP2-(b420),CCSD-(0a29),CCSD(T)-(c092),DF_QPE-(5d76),DF_QPE-(f6b3),DF_QPE-(4b07),DMRG_Niagara_cluster_lowest_energy-(1653)
153,2905531,313063,2365613.609,730857.8075,1837.819838,2.307657422,1e-08,0.000334083,0.006115829,69,1,29.67185534,13.68899509,5501084,36.16048575,93,69,1229,6.735567118,8a3787cc-d3d0-42a8-d9a9-7de2aed45208,mo_n2_pincer,ab482d50-9a85-48d9-aa17-83dcbb38614b,53abfc75-37a3-440c-a023-6e4cbffecd6a,fcidump.19_I_noncan_0.2_new.53abfc75-37a3-440c-a023-6e4cbffecd6a,sftp://sftp.l3harris.com/gsee/fcidump.19_I_noncan_0.2_new.53abfc75-37a3-440c-a023-6e4cbffecd6a.gz,49:49.8,1,6217.744312,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
154,165634,20078,134762.1111,39221.17586,1051.8982,11.09556712,1e-08,0.003386938,0.092897751,54,1,23.43122917,11.16443695,310576,13.91210864,12,54,501,18.10437453,c1e4c7dd-2dc4-4dd0-889d-fb34f602965a,Ti_0,ab61c91a-68ea-401f-a3ad-392e83ee802e,cdae3a0c-d613-4375-ab65-7088244b54ef,fcidump.Ti0_vdz.cdae3a0c-d613-4375-ab65-7088244b54ef,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Ti0_vdz.cdae3a0c-d613-4375-ab65-7088244b54ef.gz,40:48.5,1,1224.786286,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
155,201090,38032,164534.1667,48307.65765,290.9973716,3.020306794,1e-08,0.000801032,0.026336242,36,1,16.30495103,7.101742706,363279,14.4024396,58,36,585,6.174269337,7213642b-5f16-48be-d5e5-2bc42ebb8526,ru_mono,ace55695-1ca9-4153-8fd4-55ed6658cf8c,a2417602-4e97-4395-b3f0-1e29262c8053,fcidump.35_3ruo_IV_2pl_noncan_0.2_new.a2417602-4e97-4395-b3f0-1e29262c8053,sftp://sftp.l3harris.com/gsee/fcidump.35_3ruo_IV_2pl_noncan_0.2_new.a2417602-4e97-4395-b3f0-1e29262c8053.gz,54:27.3,1,465.12194,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True
156,1174567,155313,958974.0182,291756.3086,1012.685125,11.73054055,1e-08,0.000461564,0.019248729,55,1,24.03956323,10.88449743,2194033,26.94695208,78,55,915,6.010381263,a8895776-3583-4884-fbc7-d6f9df21a7ac,fe_red,ad9ceeaf-d7be-46b7-95a9-15bfd33f5022,8a8780b0-a0ba-4b7e-9847-589302123e86,fcidump.55_ts56_0.2_old.8a8780b0-a0ba-4b7e-9847-589302123e86,sftp://sftp.l3harris.com/gsee/fcidump.55_ts56_0.2_old.8a8780b0-a0ba-4b7e-9847-589302123e86.gz,03:43.5,1,2469.040587,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157,484396,79032,397414.5455,117938.224,635.3528001,11.71456759,1e-08,0.000713596,0.029354185,44,1,19.63964895,8.689116381,890355,19.76951588,66,44,688,4.859719295,a8895776-3583-4884-fbc7-d6f9df21a7ac,fe_red,adecdd92-73c7-416d-90da-b7a3da7ed50b,e6671ea9-f0cf-413c-97cb-c8ab6eda9d5e,fcidump.56_5_0.2_old.e6671ea9-f0cf-413c-97cb-c8ab6eda9d5e,sftp://sftp.l3harris.com/gsee/fcidump.56_5_0.2_old.e6671ea9-f0cf-413c-97cb-c8ab6eda9d5e.gz,55:19.2,1,996.641108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
158,25,9,20.0,5.196152423,96.0,4.0,0.5,1.2,1.4,13,1,4.0,3.376388603,81,6.900354018,10,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,ae13b614-f16a-43f2-9270-ab6c7203bd3b,3fd2d6b8-5271-4a68-b867-95754131e856,FCIDUMP_L_16_Nf_5_U_8.0_ms_2.3fd2d6b8-5271-4a68-b867-95754131e856,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_5_U_8.0_ms_2.3fd2d6b8-5271-4a68-b867-95754131e856.gz,17:30.6,1,0.031274,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True
159,5264,2224,4512.0,1052.94797,1031.508112,76.3561437,1.83e-08,0.121683156,2.119057181,14,1,7.451692816,2.71672862,8478,6.602928146,18,14,33,20.12911477,b57eb979-5c09-4974-97b4-5862e109a1ae,planted_solution_0008,af56de36-35aa-44b9-8eb7-b9c1e8f7d0f3,44060124-8f2d-4a91-80a9-5a29f0f4f716,fcidump.planted_solution_0008.44060124-8f2d-4a91-80a9-5a29f0f4f716,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0008.44060124-8f2d-4a91-80a9-5a29f0f4f716.gz,09:04.2,1,9.816652,True,False,False,True,False,False,False,True,True,True,False,True,False,False,True,True,False,False,False,True
160,527399,52813,426974.3818,136967.3452,1750.942686,15.42208426,1.01e-08,0.001776373,0.07440427,55,1,23.8246649,10.69519736,985685,6.343452907,4,55,527,16.78218575,19cada59-64cc-466c-8809-782a4f574dcc,be_0,afdc2f74-eb52-41ae-b72a-30e5a4c07013,f9afcdc1-ce5c-40dd-ae18-0afc933da5bb,fcidump.be_cc-pVQZ.f9afcdc1-ce5c-40dd-ae18-0afc933da5bb,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.be_cc-pVQZ.f9afcdc1-ce5c-40dd-ae18-0afc933da5bb.gz,02:50.1,1,1161.752586,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,True
161,919,529,809.0,154.1427909,22.35806778,1.582613625,2.62e-07,0.016236796,0.074151305,9,1,5.287581699,1.762622833,1378,3.848558572,12,9,45,3.321663766,b78a10f2-ce8a-43c0-69ec-4cf666d8e85c,ru_macho,b164af91-a758-445c-8e78-610ffd2ad795,5dbed2ac-f9a4-4afe-9b18-f67378a51fb2,fcidump.7_melact_0.2_old.5dbed2ac-f9a4-4afe-9b18-f67378a51fb2,sftp://sftp.l3harris.com/gsee/fcidump.7_melact_0.2_old.5dbed2ac-f9a4-4afe-9b18-f67378a51fb2.gz,04:43.6,1,1.720781,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True
162,132922,16632,107449.4074,32064.50762,1200.911871,12.18652535,1.03e-08,0.004852816,0.111694791,53,1,23.44663329,10.93218247,247468,14.74825184,13,54,517,20.63391838,02a8c4e9-9d15-4742-b4cc-7f47f69da0e5,Cr_1,b24b71b9-971a-4aca-9fc0-7198d16ca9ed,69a1826c-1bee-4855-8f5f-5df29035bfca,fcidump.Cr1_vdz.69a1826c-1bee-4855-8f5f-5df29035bfca,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Cr1_vdz.69a1826c-1bee-4855-8f5f-5df29035bfca.gz,08:44.9,1,538.141344,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False
163,7,5,6.714285714,0.699854212,29.08104283,1.077217345,0.5,0.692405782,0.272102866,14,1,2.238095238,2.670914983,43,5.561535461,8,14,14,0.0,c2009f9f-4738-4919-9295-5f9231ca5199,hubbard_chain,b26076e3-cddf-4a1b-b2af-93ce119dddc1,a272d0c1-f5a7-4a3f-8660-54c99377c8bd,FCIDUMP_L_14_Nf_4_U_2.15443469_ms_2.a272d0c1-f5a7-4a3f-8660-54c99377c8bd,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_14_Nf_4_U_2.15443469_ms_2.a272d0c1-f5a7-4a3f-8660-54c99377c8bd.gz,16:42.5,1,0.025662,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True
164,25,9,20.0,5.196152423,48.0,1.0,0.5,0.6,0.2,13,1,4.0,3.376388603,81,6.008259415,8,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,b34333c1-7ce1-41ab-abd9-8586bcf2b457,b8140a6a-f451-4ee9-9c0b-699d1ae5b91a,FCIDUMP_L_16_Nf_4_U_2.0_ms_2.b8140a6a-f451-4ee9-9c0b-699d1ae5b91a,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_4_U_2.0_ms_2.b8140a6a-f451-4ee9-9c0b-699d1ae5b91a.gz,18:39.8,1,0.031243,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True
165,976149,75637,787660.3418,249522.5409,5249.816774,37.28875271,1.01e-08,0.002843306,0.144893123,79,1,33.7012069,15.60801098,1846379,8.386752867,6,79,802,37.84729434,162f41da-af43-427c-a8bc-ae9fa97ace95,O_0,b4e88a1e-f05f-4ff7-bd91-b24a5073c6ca,31ade416-8bd1-4671-953c-c62f281cd96d,fcidump.O0_vqz.31ade416-8bd1-4671-953c-c62f281cd96d,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.O0_vqz.31ade416-8bd1-4671-953c-c62f281cd96d.gz,05:08.7,1,2946.710384,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False
166,7305,2251,5996.684211,1653.792485,193.0152546,9.571039256,2.38e-08,0.015959588,0.157429398,19,1,9.420952538,3.575960318,12095,8.131010046,10,19,152,9.852392087,892e3341-7186-44c6-9a1a-20f270ddc8b8,h_f_0,b59bd259-4941-4cec-bca5-e2795c35d8e0,b93a2eeb-79c3-4f98-8919-f5e0aaedcea7,fcidump.h_f_cc-pVDZ.b93a2eeb-79c3-4f98-8919-f5e0aaedcea7,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_f_cc-pVDZ.b93a2eeb-79c3-4f98-8919-f5e0aaedcea7.gz,32:59.8,1,14.006576,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True
167,121635,27025,100914.8065,28489.89901,284.3753926,1.801642411,1.06e-08,0.001309798,0.016526687,31,1,14.40883131,6.093209715,217115,14.60898429,44,31,401,4.045096853,8a3787cc-d3d0-42a8-d9a9-7de2aed45208,mo_n2_pincer,b628f4be-582f-4f23-96eb-c8b9e0005e4a,3527a125-6e74-4df9-a9ac-ebba7d8b84ff,fcidump.20_rc_noncan_0.2_new.3527a125-6e74-4df9-a9ac-ebba7d8b84ff,sftp://sftp.l3harris.com/gsee/fcidump.20_rc_noncan_0.2_new.3527a125-6e74-4df9-a9ac-ebba7d8b84ff.gz,04:22.5,1,250.124293,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True
168,7,5,6.714285714,0.699854212,21.0,0.5,0.5,0.5,0.0,14,1,2.238095238,2.670914983,43,5.561535461,8,14,14,0.0,c2009f9f-4738-4919-9295-5f9231ca5199,hubbard_chain,b68d01f3-e1fb-4f83-8086-10b9215edcd1,5cb43972-d058-4faa-8fb4-99730c28f9ce,FCIDUMP_L_14_Nf_4_U_1.0_ms_2.5cb43972-d058-4faa-8fb4-99730c28f9ce,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_14_Nf_4_U_1.0_ms_2.5cb43972-d058-4faa-8fb4-99730c28f9ce.gz,17:09.1,1,0.022342,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,True
169,685402,70218,549630.5667,174516.2639,1685.072544,15.9347304,1e-08,0.001322754,0.066485741,60,1,25.88705813,11.72285112,1273913,15.39904866,12,60,634,20.38647078,e48e7467-1fcd-478b-a599-f4ce881c57b9,li_f_0,b80345ff-5df9-4fb3-86ab-0a25188b296d,c0df5db1-1bc0-40f5-9cff-6aa2867aba7c,fcidump.li_f_cc-pVTZ.c0df5db1-1bc0-40f5-9cff-6aa2867aba7c,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li_f_cc-pVTZ.c0df5db1-1bc0-40f5-9cff-6aa2867aba7c.gz,54:59.3,1,1448.991225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
170,1888346,168520,1527990.763,475987.4337,3412.773156,16.00068306,1e-08,0.000955324,0.044956007,76,1,32.50703818,15.03447549,3572375,25.47145955,22,76,904,21.76365294,55d0ed82-0560-4448-8459-c2ba00654d9d,FeO_0,b8344eb5-f574-4198-b917-8312240ba288,3f1777dc-c493-4aa7-b3d1-6271d9bed459,fcidump.FeO_vdz.3f1777dc-c493-4aa7-b3d1-6271d9bed459,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.FeO_vdz.3f1777dc-c493-4aa7-b3d1-6271d9bed459.gz,48:45.8,1,4189.181531,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
171,121665,27059,100949.1935,28494.21431,338.1583692,1.642943068,1.07e-08,0.001557042,0.015994294,31,1,14.4093609,6.093641366,217181,14.60898429,44,31,428,4.650329144,8a3787cc-d3d0-42a8-d9a9-7de2aed45208,mo_n2_pincer,b900c4a3-fe87-4df7-96b7-2767ccdc1d56,e03635b0-a537-4a58-9f3e-c7114715e47d,fcidump.28_2_noncan_0.2_new.e03635b0-a537-4a58-9f3e-c7114715e47d,sftp://sftp.l3harris.com/gsee/fcidump.28_2_noncan_0.2_new.e03635b0-a537-4a58-9f3e-c7114715e47d.gz,16:49.6,1,249.306529,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
172,17440,3872,14158.57143,4030.845387,321.0025679,4.173332679,1.08e-08,0.010535037,0.105800543,28,1,13.01083032,5.416133946,30471,12.14673275,14,28,257,6.029586292,9bd9cde6-6daa-441a-984e-ae1c1c051e91,n2_0,b9c35349-927d-47d5-8e0c-e054bbf4e4e0,60c52c22-d27a-4544-8b9c-6022507611f9,fcidump.n2_cc-pVDZ.60c52c22-d27a-4544-8b9c-6022507611f9,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.n2_cc-pVDZ.60c52c22-d27a-4544-8b9c-6022507611f9.gz,39:48.7,1,62.169415,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True
173,579780,90966,475929.6087,141516.8331,621.662632,1.619195394,1e-08,0.00058066,0.008545938,46,1,20.44881017,9.093110061,1070614,24.9001757,57,46,771,7.383650892,664ec8e4-09d5-41cc-6266-ddb26219366f,mo_n2,b9cc699a-80f8-4280-9731-23dee4d5a6a5,e10bd99a-435c-41cd-84f1-41bd67890fc7,fcidump.10_fecp2+_s0.5_noncan_0.2_new.e10bd99a-435c-41cd-84f1-41bd67890fc7,sftp://sftp.l3harris.com/gsee/fcidump.10_fecp2+_s0.5_noncan_0.2_new.e10bd99a-435c-41cd-84f1-41bd67890fc7.gz,01:46.3,1,1236.741664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
174,174262,35668,144188.5882,41245.36352,274.6104797,2.685512944,1.01e-08,0.000874976,0.024843402,34,1,15.62028874,6.69689898,313850,14.51805011,53,34,535,5.828605566,7213642b-5f16-48be-d5e5-2bc42ebb8526,ru_mono,bc3520b5-bf25-4a43-892c-8d7e9a690fe2,4811297e-a8df-4150-9d4d-376fd0c6e9cd,fcidump.33_2ru_III_3pl_noncan_0.2_new.4811297e-a8df-4150-9d4d-376fd0c6e9cd,sftp://sftp.l3harris.com/gsee/fcidump.33_2ru_III_3pl_noncan_0.2_new.4811297e-a8df-4150-9d4d-376fd0c6e9cd.gz,39:11.8,1,345.546412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
175,5264,2224,4512.0,1052.94797,720.0559596,32.65146424,5.9e-08,0.08494231,1.318381514,14,1,7.451692816,2.71672862,8478,6.602928146,18,14,33,26.96172693,3d3b9e8a-7842-4ca1-bd82-eddb9804972d,planted_solution_0001,be3812d3-5975-4736-8a23-96d64e50e66a,3add17d8-cb86-4ae5-8474-96d272269d80,fcidump.planted_solution_0001.3add17d8-cb86-4ae5-8474-96d272269d80,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0001.3add17d8-cb86-4ae5-8474-96d272269d80.gz,07:24.4,1,9.916581,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
176,25,9,20.0,5.196152423,60.7848,1.79905,0.5,0.75981,0.51962,13,1,4.0,3.376388603,81,7.280565259,10,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,bf74bd34-2115-4c60-9843-016a1571da70,9cb686f1-8506-430c-a4be-90defa4ba296,FCIDUMP_L_16_Nf_5_U_3.5981_ms_0.9cb686f1-8506-430c-a4be-90defa4ba296,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_5_U_3.5981_ms_0.9cb686f1-8506-430c-a4be-90defa4ba296.gz,17:59.9,1,0.040082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
177,49102,8908,39248.44444,12062.45102,592.6239082,56.34957691,1.04e-08,0.006713155,0.277107285,36,1,16.00561861,6.903589202,88279,19.86874403,34,36,285,3.036188492,0e393c20-3915-42b9-a8aa-29bf53548269,cl2_0,c01649e2-8c5c-4827-a037-1ede2159e558,8d4aaf5e-4bca-4e5b-9fb0-2556228f5c52,fcidump.cl2_cc-pVDZ.8d4aaf5e-4bca-4e5b-9fb0-2556228f5c52,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.cl2_cc-pVDZ.8d4aaf5e-4bca-4e5b-9fb0-2556228f5c52.gz,08:24.4,1,226.197299,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
178,25,9,20.0,5.196152423,48.0,1.0,0.5,0.6,0.2,13,1,4.0,3.376388603,81,6.520142776,8,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,c02180a4-329c-4381-8735-b60e26b5b48c,4b769605-9959-436b-b448-5284cf4832e5,FCIDUMP_L_16_Nf_4_U_2.0_ms_0.4b769605-9959-436b-b448-5284cf4832e5,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_4_U_2.0_ms_0.4b769605-9959-436b-b448-5284cf4832e5.gz,18:37.1,1,0.034574,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True
179,25,9,20.0,5.196152423,93.94112,3.87132,0.5,1.174264,1.348528,13,1,4.0,3.376388603,81,7.280565259,10,16,16,0.0,614c4444-a31a-4348-b24d-01040208651c,hubbard_square,c3fcc49a-bd14-44c0-ae50-c07b334266ce,5466bd97-e326-47ae-bedc-ff3f0297afd9,FCIDUMP_L_16_Nf_5_U_7.74264_ms_0.5466bd97-e326-47ae-bedc-ff3f0297afd9,sftp://sftp.l3harris.com/gsee/FCIDUMP_L_16_Nf_5_U_7.74264_ms_0.5466bd97-e326-47ae-bedc-ff3f0297afd9.gz,18:21.2,1,0.028617,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True
180,532333,85145,437189.5333,129743.2199,535.476475,2.101819057,1e-08,0.000545695,0.011434627,45,1,20.0489455,8.892125391,981276,21.7267196,64,45,728,4.758165763,8a3787cc-d3d0-42a8-d9a9-7de2aed45208,mo_n2_pincer,c436c481-00d1-49ec-8d0e-0a5e83a8df19,7fc6d81a-8e1c-436f-ade2-93aed1dfee42,fcidump.21_rc_noncan_0.2_new.7fc6d81a-8e1c-436f-ade2-93aed1dfee42,sftp://sftp.l3harris.com/gsee/fcidump.21_rc_noncan_0.2_new.7fc6d81a-8e1c-436f-ade2-93aed1dfee42.gz,04:14.7,1,1135.72675,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
181,532619,85231,437464.4222,129808.9871,615.5217088,2.113577375,1.01e-08,0.00062687,0.011690896,45,1,20.04884321,8.892768172,981898,21.7267196,64,45,771,5.387969947,8a3787cc-d3d0-42a8-d9a9-7de2aed45208,mo_n2_pincer,c582e543-075c-4fa1-b189-5e7455286d82,47f67a0f-a385-405d-9ac6-2e22f8ceb8e4,fcidump.25_ts_1over2_noncan_0.2_new.47f67a0f-a385-405d-9ac6-2e22f8ceb8e4,sftp://sftp.l3harris.com/gsee/fcidump.25_ts_1over2_noncan_0.2_new.47f67a0f-a385-405d-9ac6-2e22f8ceb8e4.gz,23:13.6,1,1137.767133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
182,2102710,154334,1679145.705,537165.1247,5456.498668,27.9371565,1e-08,0.001364068,0.086471035,88,1,36.9396725,17.49578901,4000167,21.5595625,16,88,951,39.99027265,05abb33d-ecea-406f-8832-31a814b26dfd,Fe_0,c63f5f9b-ee73-4887-949b-dd1e74c31874,cb274492-6acb-4426-a4f6-8cb4a8cef3c5,fcidump.Fe0_vtz.cb274492-6acb-4426-a4f6-8cb4a8cef3c5,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Fe0_vtz.cb274492-6acb-4426-a4f6-8cb4a8cef3c5.gz,53:04.7,1,12939.36407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
183,3456012,240906,2791048.25,891690.4408,5960.92064,22.07334153,1e-08,0.000902008,0.054861283,88,1,37.16609997,17.3496033,6608503,15.10165224,11,88,938,31.11682876,9823b0dd-87b6-4793-9741-e8cbcf2b50c0,Ti_1,c7049602-5460-4277-8148-d9c66012f8f0,2ae865cc-f4c6-4e9f-903c-c8221e06b7a9,fcidump.Ti1_vtz.2ae865cc-f4c6-4e9f-903c-c8221e06b7a9,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Ti1_vtz.2ae865cc-f4c6-4e9f-903c-c8221e06b7a9.gz,10:01.9,1,7728.793658,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
184,3077846,328252,2505917.971,774402.1286,7385.672303,75.01283314,1e-08,0.001266468,0.19138791,70,1,30.07940179,13.89366019,5831708,37.61989499,90,70,173,2.226817268,e0adafc5-789e-43e6-8f9e-e718da28de3a,planted_solution_0004,c9809448-2f3d-40d4-858d-6288a4703af4,52ddfe55-8758-448b-a6b1-3afdab85fdf4,fcidump.planted_solution_0004.52ddfe55-8758-448b-a6b1-3afdab85fdf4,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0004.52ddfe55-8758-448b-a6b1-3afdab85fdf4.gz,21:03.3,1,6722.545294,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False
185,132752,18182,107947.2593,32063.05312,1078.458189,10.54227882,1e-08,0.004332567,0.099283528,54,1,23.41786686,10.95303044,248920,12.00006381,10,54,499,16.87300948,c6ab4ddb-efe8-46d6-9fc4-90901c08d9a7,Sc_1,ca6f7678-0952-4fe4-83fe-c4455a682132,75228927-fac3-4caf-9e09-1fdfe51098a3,fcidump.Sc1_vdz.75228927-fac3-4caf-9e09-1fdfe51098a3,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Sc1_vdz.75228927-fac3-4caf-9e09-1fdfe51098a3.gz,51:11.3,1,485.945648,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
186,8024952,271222,6337887.211,2144015.783,8279.259232,46.88493182,1e-08,0.000538518,0.052151257,114,1,46.99571001,22.30392393,15374152,29.6170476,22,114,1292,24.88641165,68f1a091-8652-4095-ba31-56f0e02e27d3,si_o_0,cca08104-f5f6-407f-9c62-faadc8f29bec,80214e7b-2e1f-440f-b9eb-ee9a16ed8398,fcidump.si_o_cc-pVQZ.80214e7b-2e1f-440f-b9eb-ee9a16ed8398,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.si_o_cc-pVQZ.80214e7b-2e1f-440f-b9eb-ee9a16ed8398.gz,48:45.1,1,19706.76525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
187,196386,27630,159602.7273,47991.62239,650.1721902,8.985901915,1.01e-08,0.001823478,0.062917506,44,1,19.69541951,8.683461416,356557,5.951782273,4,44,441,6.449798544,6d355019-13aa-41fc-a530-31d5f968ba22,li_h_0,d15db194-aa2d-4de9-8f86-fcffeb82f38b,02d12f52-ff42-4adf-99b9-acada93cb96b,fcidump.li_h_cc-pVTZ.02d12f52-ff42-4adf-99b9-acada93cb96b,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.li_h_cc-pVTZ.02d12f52-ff42-4adf-99b9-acada93cb96b.gz,29:27.6,1,424.265648,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,True
188,1011297,138519,826171.8302,250275.9425,905.6290635,11.5556703,1e-08,0.000480415,0.019828657,53,1,23.22801455,10.48325836,1885100,26.34313559,74,53,863,5.356839581,a8895776-3583-4884-fbc7-d6f9df21a7ac,fe_red,d27fb590-4e90-4d5a-bdb8-37fbf22f528b,e8f72c80-2fde-4bdc-ac1e-07220942f1c2,fcidump.51_6acme_0.2_old.e8f72c80-2fde-4bdc-ac1e-07220942f1c2,sftp://sftp.l3harris.com/gsee/fcidump.51_6acme_0.2_old.e8f72c80-2fde-4bdc-ac1e-07220942f1c2.gz,44:30.8,1,2090.285576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
189,5264,2224,4511.142857,1052.442524,1217.109262,79.80485035,2.85e-08,0.143611712,2.515029376,14,1,7.452035398,2.716957616,8476,6.602928146,18,14,33,6.78844786,42958a3e-8b35-4992-acd8-6711848066c1,planted_solution_0006,d28f02ba-d43f-4df9-a01a-f1e8ac326e08,a4b9a6bd-4479-44b2-b172-642f74396781,fcidump.planted_solution_0006.a4b9a6bd-4479-44b2-b172-642f74396781,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0006.a4b9a6bd-4479-44b2-b172-642f74396781.gz,29:33.5,1,9.915745,True,False,False,True,False,False,False,True,True,True,False,True,False,False,True,True,False,False,False,True
190,485822,79268,399044.8182,118233.963,667.1721476,11.69792843,1e-08,0.000746263,0.029196043,44,1,19.63939429,8.69084951,894019,19.76951588,66,44,686,4.837736061,a8895776-3583-4884-fbc7-d6f9df21a7ac,fe_red,d3bcc63c-57ad-4346-8290-e36447186440,379a0693-4ac3-4ff0-be33-7be3f6cad84f,fcidump.53_ts56_0.2_old.379a0693-4ac3-4ff0-be33-7be3f6cad84f,sftp://sftp.l3harris.com/gsee/fcidump.53_ts56_0.2_old.379a0693-4ac3-4ff0-be33-7be3f6cad84f.gz,38:41.5,1,1020.795562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
191,121615,27047,100899.8387,28481.59081,2719.918326,72.52524797,1.01e-08,0.012529567,0.660843006,31,1,14.40895062,6.094057469,217081,11.73408719,50,31,76,19.24810355,3aaf0bb4-b412-4746-922a-c380b4024d00,planted_solution_0007,d3c058ec-9b13-4a9a-aba0-d3f19091c47b,c594d63e-29c7-462a-b385-f70c6d7d8350,fcidump.planted_solution_0007.c594d63e-29c7-462a-b385-f70c6d7d8350,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0007.c594d63e-29c7-462a-b385-f70c6d7d8350.gz,48:58.4,1,245.914977,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,False,True
